Q (L/min)              Time (s)                   N_bound (mol/m^2)
5.000000000000001E-5     2790                     7.143233889397234E-13
5.000000000000001E-5     2800                     7.143326036515487E-13
5.000000000000001E-5     2810                     7.14329204124173E-13
5.000000000000001E-5     2820                     7.143184214155826E-13
5.000000000000001E-5     2830                     7.143308950124181E-13
5.000000000000001E-5     2840                     7.143367121466645E-13
5.000000000000001E-5     2850                     7.143298428205049E-13
5.000000000000001E-5     2860                     7.143261350381022E-13
5.000000000000001E-5     2870                     7.143367995611902E-13
5.000000000000001E-5     2880                     7.143389376799631E-13
5.000000000000001E-5     2890                     7.143297774092815E-13
5.000000000000001E-5     2900                     7.143323888210023E-13
5.000000000000001E-5     2910                     7.14341065150149E-13
5.000000000000001E-5     2920                     7.143395867379237E-13
5.000000000000001E-5     2930                     7.143294063895735E-13
5.000000000000001E-5     2940                     7.143337590154096E-13
5.000000000000001E-5     2950                     7.143423831114705E-13
5.000000000000001E-5     2960                     7.143389365780266E-13
5.000000000000001E-5     2970                     7.143264528427439E-13
5.000000000000001E-5     2980                     7.143377692057347E-13
5.000000000000001E-5     2990                     7.143450177957519E-13
5.000000000000001E-5     3000                     7.143381988406492E-13
5.000000000000001E-5     3010                     7.14330823469136E-13
5.000000000000001E-5     3020                     7.143426145194469E-13
5.000000000000001E-5     3030                     7.143475041897987E-13
5.000000000000001E-5     3040                     7.143396561317297E-13
5.000000000000001E-5     3050                     7.143347594882456E-13
5.000000000000001E-5     3060                     7.143464934299391E-13
5.000000000000001E-5     3070                     7.143486734540198E-13
5.000000000000001E-5     3080                     7.143376509691607E-13
5.000000000000001E-5     3090                     7.143396585881918E-13
5.000000000000001E-5     3100                     7.143500935718321E-13
5.000000000000001E-5     3110                     7.143505172641431E-13
5.000000000000001E-5     3120                     7.143392403453757E-13
5.000000000000001E-5     3130                     7.14347368984805E-13
5.000000000000001E-5     3140                     7.14354364290606E-13
5.000000000000001E-5     3150                     7.143501177885408E-13
5.000000000000001E-5     3160                     7.143399938834264E-13
5.000000000000001E-5     3170                     7.143444021424646E-13
5.000000000000001E-5     3180                     7.14351697655282E-13
5.000000000000001E-5     3190                     7.143467591435636E-13
5.000000000000001E-5     3200                     7.143334673075412E-13
5.000000000000001E-5     3210                     7.143457660190856E-13
5.000000000000001E-5     3220                     7.143527671982588E-13
5.000000000000001E-5     3230                     7.14344787218881E-13
5.000000000000001E-5     3240                     7.143376011344733E-13
5.000000000000001E-5     3250                     7.143495100466296E-13
5.000000000000001E-5     3260                     7.143520452983904E-13
5.000000000000001E-5     3270                     7.143413514587891E-13
5.000000000000001E-5     3280                     7.143426776229863E-13
5.000000000000001E-5     3290                     7.143521721706354E-13
5.000000000000001E-5     3300                     7.143504452707261E-13
5.000000000000001E-5     3310                     7.14338628653856E-13
5.000000000000001E-5     3320                     7.143466359976185E-13
5.000000000000001E-5     3330                     7.143534076633079E-13
5.000000000000001E-5     3340                     7.14348027264469E-13
5.000000000000001E-5     3350                     7.143390967708839E-13
5.000000000000001E-5     3360                     7.143496730949244E-13
5.000000000000001E-5     3370                     7.143533733036873E-13
5.000000000000001E-5     3380                     7.143452069865024E-13
5.000000000000001E-5     3390                     7.143428548553572E-13
5.000000000000001E-5     3400                     7.143518793348919E-13
5.000000000000001E-5     3410                     7.143521939502328E-13
5.000000000000001E-5     3420                     7.143423069490295E-13
5.000000000000001E-5     3430                     7.143419017032631E-13
5.000000000000001E-5     3440                     7.143513590015181E-13
5.000000000000001E-5     3450                     7.143522980437981E-13
5.000000000000001E-5     3460                     7.143412895491095E-13
5.000000000000001E-5     3470                     7.143467502292498E-13
5.000000000000001E-5     3480                     7.143553816377037E-13
5.000000000000001E-5     3490                     7.143524901694696E-13
5.000000000000001E-5     3500                     7.143413816609348E-13
5.000000000000001E-5     3510                     7.143473847856851E-13
5.000000000000001E-5     3520                     7.143542202553469E-13
5.000000000000001E-5     3530                     7.143488007487193E-13
5.000000000000001E-5     3540                     7.143369634326737E-13
5.000000000000001E-5     3550                     7.143495383581809E-13
5.000000000000001E-5     3560                     7.143548122435479E-13
5.000000000000001E-5     3570                     7.143463513141521E-13
5.000000000000001E-5     3580                     7.143417688064497E-13
5.000000000000001E-5     3590                     7.143523298825091E-13
5.000000000000001E-5     3600                     7.143536098437269E-13
1.0000000000000002E-4    0                        4.9948154177857655E-15
1.0000000000000002E-4    10                       1.8044095063034298E-13
1.0000000000000002E-4    20                       2.347178236377591E-13
1.0000000000000002E-4    30                       2.7030175922643967E-13
1.0000000000000002E-4    40                       2.922043904606732E-13
1.0000000000000002E-4    50                       3.0781743481199373E-13
1.0000000000000002E-4    60                       3.243942734487282E-13
1.0000000000000002E-4    70                       3.4447860866929793E-13
1.0000000000000002E-4    80                       3.653904426463665E-13
1.0000000000000002E-4    90                       3.827668289013419E-13
1.0000000000000002E-4    100                      3.9471581194202726E-13
1.0000000000000002E-4    110                      4.031463317502614E-13
1.0000000000000002E-4    120                      4.117026338217445E-13
1.0000000000000002E-4    130                      4.2261717541980083E-13
1.0000000000000002E-4    140                      4.352752891265266E-13
1.0000000000000002E-4    150                      4.4734620970510645E-13
1.0000000000000002E-4    160                      4.570433031217986E-13
1.0000000000000002E-4    170                      4.644504155597938E-13
1.0000000000000002E-4    180                      4.710814120441798E-13
1.0000000000000002E-4    190                      4.784536593993767E-13
1.0000000000000002E-4    200                      4.866854833758778E-13
1.0000000000000002E-4    210                      4.94826627054853E-13
1.0000000000000002E-4    220                      5.026634143312675E-13
1.0000000000000002E-4    230                      5.099796797165407E-13
1.0000000000000002E-4    240                      5.167323687838258E-13
1.0000000000000002E-4    250                      5.230720827082765E-13
1.0000000000000002E-4    260                      5.292737281543855E-13
1.0000000000000002E-4    270                      5.3560297648667E-13
1.0000000000000002E-4    280                      5.420943376008621E-13
1.0000000000000002E-4    290                      5.481839350925392E-13
1.0000000000000002E-4    300                      5.541669239167265E-13
1.0000000000000002E-4    310                      5.599346435776054E-13
1.0000000000000002E-4    320                      5.654216910931787E-13
1.0000000000000002E-4    330                      5.707096518511533E-13
1.0000000000000002E-4    340                      5.759044126466205E-13
1.0000000000000002E-4    350                      5.80983550073629E-13
1.0000000000000002E-4    360                      5.858145210136793E-13
1.0000000000000002E-4    370                      5.904449334114954E-13
1.0000000000000002E-4    380                      5.950923689852101E-13
1.0000000000000002E-4    390                      5.996783432541746E-13
1.0000000000000002E-4    400                      6.041459959133993E-13
1.0000000000000002E-4    410                      6.083779899135142E-13
1.0000000000000002E-4    420                      6.124974961728926E-13
1.0000000000000002E-4    430                      6.165260912595557E-13
1.0000000000000002E-4    440                      6.203687235370655E-13
1.0000000000000002E-4    450                      6.240504882732546E-13
1.0000000000000002E-4    460                      6.276767325432734E-13
1.0000000000000002E-4    470                      6.311494663763998E-13
1.0000000000000002E-4    480                      6.34443921564292E-13
1.0000000000000002E-4    490                      6.376938437912169E-13
1.0000000000000002E-4    500                      6.408641119846627E-13
1.0000000000000002E-4    510                      6.438665568426494E-13
1.0000000000000002E-4    520                      6.467323899232856E-13
1.0000000000000002E-4    530                      6.495697087496276E-13
1.0000000000000002E-4    540                      6.523098106878588E-13
1.0000000000000002E-4    550                      6.548873645827836E-13
1.0000000000000002E-4    560                      6.573834203287868E-13
1.0000000000000002E-4    570                      6.59844464480515E-13
1.0000000000000002E-4    580                      6.621950987114963E-13
1.0000000000000002E-4    590                      6.644011699716844E-13
1.0000000000000002E-4    600                      6.66566045985604E-13
1.0000000000000002E-4    610                      6.686826342287869E-13
1.0000000000000002E-4    620                      6.706833543808552E-13
1.0000000000000002E-4    630                      6.725691574413096E-13
1.0000000000000002E-4    640                      6.744278965396917E-13
1.0000000000000002E-4    650                      6.762371648333208E-13
1.0000000000000002E-4    660                      6.779360965649636E-13
1.0000000000000002E-4    670                      6.795445568921339E-13
1.0000000000000002E-4    680                      6.811379736105982E-13
1.0000000000000002E-4    690                      6.826693568271173E-13
1.0000000000000002E-4    700                      6.840948897018515E-13
1.0000000000000002E-4    710                      6.854711870941939E-13
1.0000000000000002E-4    720                      6.868314529068429E-13
1.0000000000000002E-4    730                      6.881277767948931E-13
1.0000000000000002E-4    740                      6.893266137017467E-13
1.0000000000000002E-4    750                      6.904957929918198E-13
1.0000000000000002E-4    760                      6.916415405915851E-13
1.0000000000000002E-4    770                      6.927185600100955E-13
1.0000000000000002E-4    780                      6.937166086248435E-13
1.0000000000000002E-4    790                      6.947068159633873E-13
1.0000000000000002E-4    800                      6.956662463683814E-13
1.0000000000000002E-4    810                      6.965569190158048E-13
1.0000000000000002E-4    820                      6.973967868913842E-13
1.0000000000000002E-4    830                      6.98232144405295E-13
1.0000000000000002E-4    840                      6.990290808334636E-13
1.0000000000000002E-4    850                      6.997612077330212E-13
1.0000000000000002E-4    860                      7.004700052220147E-13
1.0000000000000002E-4    870                      7.01169667225041E-13
1.0000000000000002E-4    880                      7.018261107536559E-13
1.0000000000000002E-4    890                      7.024257298342634E-13
1.0000000000000002E-4    900                      7.030184405498999E-13
1.0000000000000002E-4    910                      7.036017048762454E-13
1.0000000000000002E-4    920                      7.041475879839534E-13
1.0000000000000002E-4    930                      7.046441501153058E-13
1.0000000000000002E-4    940                      7.051429605708225E-13
1.0000000000000002E-4    950                      7.056239050767886E-13
1.0000000000000002E-4    960                      7.060629628163429E-13
1.0000000000000002E-4    970                      7.064674469832826E-13
1.0000000000000002E-4    980                      7.068787224272029E-13
1.0000000000000002E-4    990                      7.072726542167131E-13
1.0000000000000002E-4    1000                     7.076287499217935E-13
1.0000000000000002E-4    1010                     7.079657733236278E-13
1.0000000000000002E-4    1020                     7.08308784491418E-13
1.0000000000000002E-4    1030                     7.086331278442558E-13
1.0000000000000002E-4    1040                     7.089212954261463E-13
1.0000000000000002E-4    1050                     7.091994652124078E-13
1.0000000000000002E-4    1060                     7.094824495209669E-13
1.0000000000000002E-4    1070                     7.097421707723642E-13
1.0000000000000002E-4    1080                     7.099690596198895E-13
1.0000000000000002E-4    1090                     7.102032535993984E-13
1.0000000000000002E-4    1100                     7.104347489545539E-13
1.0000000000000002E-4    1110                     7.106402061883045E-13
1.0000000000000002E-4    1120                     7.108217845292712E-13
1.0000000000000002E-4    1130                     7.110206604545029E-13
1.0000000000000002E-4    1140                     7.11207519782861E-13
1.0000000000000002E-4    1150                     7.113685580171789E-13
1.0000000000000002E-4    1160                     7.115206418825888E-13
1.0000000000000002E-4    1170                     7.116830845920192E-13
1.0000000000000002E-4    1180                     7.118309838621317E-13
1.0000000000000002E-4    1190                     7.119564372031824E-13
1.0000000000000002E-4    1200                     7.120811950483808E-13
1.0000000000000002E-4    1210                     7.122145134278262E-13
1.0000000000000002E-4    1220                     7.123320972321591E-13
1.0000000000000002E-4    1230                     7.12428259484893E-13
1.0000000000000002E-4    1240                     7.125361313731411E-13
1.0000000000000002E-4    1250                     7.126456644606895E-13
1.0000000000000002E-4    1260                     7.127361763271064E-13
1.0000000000000002E-4    1270                     7.128094165917504E-13
1.0000000000000002E-4    1280                     7.129048535435453E-13
1.0000000000000002E-4    1290                     7.129930027683352E-13
1.0000000000000002E-4    1300                     7.130634988034304E-13
1.0000000000000002E-4    1310                     7.131278824758282E-13
1.0000000000000002E-4    1320                     7.132052191235933E-13
1.0000000000000002E-4    1330                     7.132724577091056E-13
1.0000000000000002E-4    1340                     7.133239646849809E-13
1.0000000000000002E-4    1350                     7.133719374867558E-13
1.0000000000000002E-4    1360                     7.13434840578087E-13
1.0000000000000002E-4    1370                     7.134887913324507E-13
1.0000000000000002E-4    1380                     7.135263403292172E-13
1.0000000000000002E-4    1390                     7.135680577696839E-13
1.0000000000000002E-4    1400                     7.136226836265642E-13
1.0000000000000002E-4    1410                     7.13664282046513E-13
1.0000000000000002E-4    1420                     7.136897486717883E-13
1.0000000000000002E-4    1430                     7.137300387135688E-13
1.0000000000000002E-4    1440                     7.137737111032672E-13
1.0000000000000002E-4    1450                     7.138049239102356E-13
1.0000000000000002E-4    1460                     7.138235139704136E-13
1.0000000000000002E-4    1470                     7.138627508071125E-13
1.0000000000000002E-4    1480                     7.138957449617294E-13
1.0000000000000002E-4    1490                     7.139157330135685E-13
1.0000000000000002E-4    1500                     7.139299931577355E-13
1.0000000000000002E-4    1510                     7.139616722245143E-13
1.0000000000000002E-4    1520                     7.139866695812507E-13
1.0000000000000002E-4    1530                     7.139988808003582E-13
1.0000000000000002E-4    1540                     7.140135050118555E-13
1.0000000000000002E-4    1550                     7.140415296366526E-13
1.0000000000000002E-4    1560                     7.140600679080212E-13
1.0000000000000002E-4    1570                     7.140658581996249E-13
1.0000000000000002E-4    1580                     7.140826143013341E-13
1.0000000000000002E-4    1590                     7.141049455321099E-13
1.0000000000000002E-4    1600                     7.141162193068763E-13
1.0000000000000002E-4    1610                     7.141179125691079E-13
1.0000000000000002E-4    1620                     7.141373268893353E-13
1.0000000000000002E-4    1630                     7.141543127264341E-13
1.0000000000000002E-4    1640                     7.141595051482521E-13
1.0000000000000002E-4    1650                     7.141617159856231E-13
1.0000000000000002E-4    1660                     7.141803562752315E-13
1.0000000000000002E-4    1670                     7.141921424513776E-13
1.0000000000000002E-4    1680                     7.141925968100473E-13
1.0000000000000002E-4    1690                     7.141943785598233E-13
1.0000000000000002E-4    1700                     7.142113320413203E-13
1.0000000000000002E-4    1710                     7.142216677439682E-13
1.0000000000000002E-4    1720                     7.142197689532356E-13
1.0000000000000002E-4    1730                     7.142254386565649E-13
1.0000000000000002E-4    1740                     7.142413692774797E-13
1.0000000000000002E-4    1750                     7.14249204301944E-13
1.0000000000000002E-4    1760                     7.142457748423908E-13
1.0000000000000002E-4    1770                     7.142466394497484E-13
1.0000000000000002E-4    1780                     7.142605062316947E-13
1.0000000000000002E-4    1790                     7.142651309798227E-13
1.0000000000000002E-4    1800                     7.142575316815558E-13
1.0000000000000002E-4    1810                     7.142634424169038E-13
1.0000000000000002E-4    1820                     7.142769424144064E-13
1.0000000000000002E-4    1830                     7.142778860399905E-13
1.0000000000000002E-4    1840                     7.142682008724462E-13
1.0000000000000002E-4    1850                     7.142800761986759E-13
1.0000000000000002E-4    1860                     7.142904183547738E-13
1.0000000000000002E-4    1870                     7.142889783877974E-13
1.0000000000000002E-4    1880                     7.142836136583983E-13
1.0000000000000002E-4    1890                     7.142962506257643E-13
1.0000000000000002E-4    1900                     7.143020200512277E-13
1.0000000000000002E-4    1910                     7.14296706013174E-13
1.0000000000000002E-4    1920                     7.142897392958072E-13
1.0000000000000002E-4    1930                     7.14300009366878E-13
1.0000000000000002E-4    1940                     7.143049320203807E-13
1.0000000000000002E-4    1950                     7.142973175611345E-13
1.0000000000000002E-4    1960                     7.142929564437643E-13
1.0000000000000002E-4    1970                     7.143065170236238E-13
1.0000000000000002E-4    1980                     7.143100229588408E-13
1.0000000000000002E-4    1990                     7.142999276061252E-13
1.0000000000000002E-4    2000                     7.14302702827239E-13
1.0000000000000002E-4    2010                     7.143135123507705E-13
1.0000000000000002E-4    2020                     7.143145036002993E-13
1.0000000000000002E-4    2030                     7.143045994891386E-13
1.0000000000000002E-4    2040                     7.143136647994221E-13
1.0000000000000002E-4    2050                     7.143210711500909E-13
1.0000000000000002E-4    2060                     7.143174078272121E-13
1.0000000000000002E-4    2070                     7.143083333953279E-13
1.0000000000000002E-4    2080                     7.143165688288481E-13
1.0000000000000002E-4    2090                     7.143215954583825E-13
1.0000000000000002E-4    2100                     7.143152464309967E-13
1.0000000000000002E-4    2110                     7.143086255440119E-13
1.0000000000000002E-4    2120                     7.14319942416651E-13
1.0000000000000002E-4    2130                     7.143233499587451E-13
1.0000000000000002E-4    2140                     7.143145578462638E-13
1.0000000000000002E-4    2150                     7.143141013780219E-13
1.0000000000000002E-4    2160                     7.143233751883634E-13
1.0000000000000002E-4    2170                     7.143229965945193E-13
1.0000000000000002E-4    2180                     7.143128448690204E-13
1.0000000000000002E-4    2190                     7.14318508373196E-13
1.0000000000000002E-4    2200                     7.143255115122814E-13
1.0000000000000002E-4    2210                     7.143217019099173E-13
1.0000000000000002E-4    2220                     7.143116748072705E-13
1.0000000000000002E-4    2230                     7.143218841567188E-13
1.0000000000000002E-4    2240                     7.143262481718366E-13
1.0000000000000002E-4    2250                     7.143196286395868E-13
1.0000000000000002E-4    2260                     7.143110292797115E-13
1.0000000000000002E-4    2270                     7.143215036419025E-13
1.0000000000000002E-4    2280                     7.143249144731703E-13
1.0000000000000002E-4    2290                     7.143158553529992E-13
1.0000000000000002E-4    2300                     7.143126694232032E-13
1.0000000000000002E-4    2310                     7.143237376095661E-13
1.0000000000000002E-4    2320                     7.143247194696249E-13
1.0000000000000002E-4    2330                     7.143136435009683E-13
1.0000000000000002E-4    2340                     7.143173819469311E-13
1.0000000000000002E-4    2350                     7.143258089722797E-13
1.0000000000000002E-4    2360                     7.143226909271544E-13
1.0000000000000002E-4    2370                     7.143113130784214E-13
1.0000000000000002E-4    2380                     7.143211067321668E-13
1.0000000000000002E-4    2390                     7.143265812118124E-13
1.0000000000000002E-4    2400                     7.14320120752334E-13
1.0000000000000002E-4    2410                     7.143140498834286E-13
1.0000000000000002E-4    2420                     7.143238526612776E-13
1.0000000000000002E-4    2430                     7.143276056108476E-13
1.0000000000000002E-4    2440                     7.143205180971994E-13
1.0000000000000002E-4    2450                     7.143161976739665E-13
1.0000000000000002E-4    2460                     7.143261608256719E-13
1.0000000000000002E-4    2470                     7.143277092835695E-13
1.0000000000000002E-4    2480                     7.143177713846045E-13
1.0000000000000002E-4    2490                     7.143190677116577E-13
1.0000000000000002E-4    2500                     7.14327895979584E-13
1.0000000000000002E-4    2510                     7.143261416702587E-13
1.0000000000000002E-4    2520                     7.143150382735054E-13
1.0000000000000002E-4    2530                     7.143222696031576E-13
1.0000000000000002E-4    2540                     7.143293396887573E-13
1.0000000000000002E-4    2550                     7.143262820697062E-13
1.0000000000000002E-4    2560                     7.143161525166515E-13
1.0000000000000002E-4    2570                     7.143245074262724E-13
1.0000000000000002E-4    2580                     7.143305282920381E-13
1.0000000000000002E-4    2590                     7.143242182023955E-13
1.0000000000000002E-4    2600                     7.143159044155453E-13
1.0000000000000002E-4    2610                     7.143269014196831E-13
1.0000000000000002E-4    2620                     7.143301895089966E-13
1.0000000000000002E-4    2630                     7.143211925272379E-13
1.0000000000000002E-4    2640                     7.14319821583252E-13
1.0000000000000002E-4    2650                     7.143290458874105E-13
1.0000000000000002E-4    2660                     7.143305669254073E-13
1.0000000000000002E-4    2670                     7.143214692865975E-13
1.0000000000000002E-4    2680                     7.143220083339375E-13
1.0000000000000002E-4    2690                     7.143310566293663E-13
1.0000000000000002E-4    2700                     7.143296215732575E-13
1.0000000000000002E-4    2710                     7.143181191844807E-13
1.0000000000000002E-4    2720                     7.143247001281159E-13
1.0000000000000002E-4    2730                     7.143319886833756E-13
1.0000000000000002E-4    2740                     7.143271078391379E-13
1.0000000000000002E-4    2750                     7.14316620334398E-13
1.0000000000000002E-4    2760                     7.143274692927206E-13
1.0000000000000002E-4    2770                     7.143316268094814E-13
1.0000000000000002E-4    2780                     7.143238043929716E-13
1.0000000000000002E-4    2790                     7.143203071505056E-13
1.0000000000000002E-4    2800                     7.143295074812307E-13
1.0000000000000002E-4    2810                     7.14330236221709E-13
1.0000000000000002E-4    2820                     7.143205935572146E-13
1.0000000000000002E-4    2830                     7.14323195682221E-13
1.0000000000000002E-4    2840                     7.143305429222172E-13
1.0000000000000002E-4    2850                     7.143279564950513E-13
1.0000000000000002E-4    2860                     7.143177217518576E-13
1.0000000000000002E-4    2870                     7.143219134809999E-13
1.0000000000000002E-4    2880                     7.143289964654053E-13
1.0000000000000002E-4    2890                     7.143243695952308E-13
1.0000000000000002E-4    2900                     7.143121660590058E-13
1.0000000000000002E-4    2910                     7.143233908294427E-13
1.0000000000000002E-4    2920                     7.143305677496797E-13
1.0000000000000002E-4    2930                     7.143253250142037E-13
1.0000000000000002E-4    2940                     7.143191743763542E-13
1.0000000000000002E-4    2950                     7.143296322636132E-13
1.0000000000000002E-4    2960                     7.14332471529671E-13
1.0000000000000002E-4    2970                     7.143243553080097E-13
1.0000000000000002E-4    2980                     7.143203372920258E-13
1.0000000000000002E-4    2990                     7.14328873900151E-13
1.0000000000000002E-4    3000                     7.143292179085725E-13
1.0000000000000002E-4    3010                     7.143189184219051E-13
1.0000000000000002E-4    3020                     7.143209641940942E-13
1.0000000000000002E-4    3030                     7.143301779091218E-13
1.0000000000000002E-4    3040                     7.14330218807247E-13
1.0000000000000002E-4    3050                     7.143198202787999E-13
1.0000000000000002E-4    3060                     7.143232162343634E-13
1.0000000000000002E-4    3070                     7.143318428901323E-13
1.0000000000000002E-4    3080                     7.143284999854581E-13
1.0000000000000002E-4    3090                     7.143161573070621E-13
1.0000000000000002E-4    3100                     7.143260459080754E-13
1.0000000000000002E-4    3110                     7.143323020011934E-13
1.0000000000000002E-4    3120                     7.14325440713504E-13
1.0000000000000002E-4    3130                     7.143180854404119E-13
1.0000000000000002E-4    3140                     7.143287589709276E-13
1.0000000000000002E-4    3150                     7.143312854824019E-13
1.0000000000000002E-4    3160                     7.143218490780327E-13
1.0000000000000002E-4    3170                     7.143218059574426E-13
1.0000000000000002E-4    3180                     7.143304614236364E-13
1.0000000000000002E-4    3190                     7.143292630359269E-13
1.0000000000000002E-4    3200                     7.143186430965755E-13
1.0000000000000002E-4    3210                     7.14324610477205E-13
1.0000000000000002E-4    3220                     7.143310215026356E-13
1.0000000000000002E-4    3230                     7.143265284786421E-13
1.0000000000000002E-4    3240                     7.143169201446559E-13
1.0000000000000002E-4    3250                     7.143267238236418E-13
1.0000000000000002E-4    3260                     7.143305080599862E-13
1.0000000000000002E-4    3270                     7.143233610929674E-13
1.0000000000000002E-4    3280                     7.143152983993609E-13
1.0000000000000002E-4    3290                     7.143254134359996E-13
1.0000000000000002E-4    3300                     7.143296149742127E-13
1.0000000000000002E-4    3310                     7.143220283237942E-13
1.0000000000000002E-4    3320                     7.143193251084142E-13
1.0000000000000002E-4    3330                     7.143298949142164E-13
1.0000000000000002E-4    3340                     7.14331404341279E-13
1.0000000000000002E-4    3350                     7.143219457460361E-13
1.0000000000000002E-4    3360                     7.143204990420756E-13
1.0000000000000002E-4    3370                     7.143289677081479E-13
1.0000000000000002E-4    3380                     7.143296488236615E-13
1.0000000000000002E-4    3390                     7.143195308130856E-13
1.0000000000000002E-4    3400                     7.143245411552923E-13
1.0000000000000002E-4    3410                     7.14332918094985E-13
1.0000000000000002E-4    3420                     7.143303311624264E-13
1.0000000000000002E-4    3430                     7.143198728772887E-13
1.0000000000000002E-4    3440                     7.143248470932161E-13
1.0000000000000002E-4    3450                     7.14330929966243E-13
1.0000000000000002E-4    3460                     7.143256047180471E-13
1.0000000000000002E-4    3470                     7.143140978226655E-13
1.0000000000000002E-4    3480                     7.143260016291781E-13
1.0000000000000002E-4    3490                     7.143310109383151E-13
1.0000000000000002E-4    3500                     7.14323010383577E-13
1.0000000000000002E-4    3510                     7.14318278137092E-13
1.0000000000000002E-4    3520                     7.143283193162722E-13
1.0000000000000002E-4    3530                     7.143295470620108E-13
1.0000000000000002E-4    3540                     7.143195259465352E-13
1.0000000000000002E-4    3550                     7.143217490398628E-13
1.0000000000000002E-4    3560                     7.143297223674421E-13
1.0000000000000002E-4    3570                     7.143273327888281E-13
1.0000000000000002E-4    3580                     7.143166240871827E-13
1.0000000000000002E-4    3590                     7.143244127536692E-13
1.0000000000000002E-4    3600                     7.143299888754227E-13
1.5000000000000001E-4    0                        4.994815417704636E-15
1.5000000000000001E-4    10                       1.8051119030981598E-13
1.5000000000000001E-4    20                       2.3507589118768355E-13
1.5000000000000001E-4    30                       2.711458372081639E-13
1.5000000000000001E-4    40                       2.9378219066116026E-13
1.5000000000000001E-4    50                       3.1035534806713144E-13
1.5000000000000001E-4    60                       3.2802093984751605E-13
1.5000000000000001E-4    70                       3.49223771619201E-13
1.5000000000000001E-4    80                       3.7125222207833873E-13
1.5000000000000001E-4    90                       3.897814671695106E-13
1.5000000000000001E-4    100                      4.029717112315514E-13
1.5000000000000001E-4    110                      4.127421678292842E-13
1.5000000000000001E-4    120                      4.2269839945974927E-13
1.5000000000000001E-4    130                      4.350239279560546E-13
1.5000000000000001E-4    140                      4.490853796758979E-13
1.5000000000000001E-4    150                      4.62567932393123E-13
1.5000000000000001E-4    160                      4.737054370614755E-13
1.5000000000000001E-4    170                      4.825747884000135E-13
1.5000000000000001E-4    180                      4.906521143212186E-13
1.5000000000000001E-4    190                      4.994115637580628E-13
1.5000000000000001E-4    200                      5.089462486208676E-13
1.5000000000000001E-4    210                      5.183684758537639E-13
1.5000000000000001E-4    220                      5.274323141267937E-13
1.5000000000000001E-4    230                      5.358607207536289E-13
1.5000000000000001E-4    240                      5.43571228280289E-13
1.5000000000000001E-4    250                      5.507187339233268E-13
1.5000000000000001E-4    260                      5.576228168500498E-13
1.5000000000000001E-4    270                      5.646051447416312E-13
1.5000000000000001E-4    280                      5.717202646988246E-13
1.5000000000000001E-4    290                      5.783561234850817E-13
1.5000000000000001E-4    300                      5.848550107265263E-13
1.5000000000000001E-4    310                      5.910413177442316E-13
1.5000000000000001E-4    320                      5.968055051298787E-13
1.5000000000000001E-4    330                      6.022389593548125E-13
1.5000000000000001E-4    340                      6.074975073886593E-13
1.5000000000000001E-4    350                      6.126077770928441E-13
1.5000000000000001E-4    360                      6.174531432870587E-13
1.5000000000000001E-4    370                      6.220349704471008E-13
1.5000000000000001E-4    380                      6.266019151392707E-13
1.5000000000000001E-4    390                      6.310856826036078E-13
1.5000000000000001E-4    400                      6.354058879150096E-13
1.5000000000000001E-4    410                      6.394096578577355E-13
1.5000000000000001E-4    420                      6.432711871943012E-13
1.5000000000000001E-4    430                      6.470122103210286E-13
1.5000000000000001E-4    440                      6.505091735622384E-13
1.5000000000000001E-4    450                      6.537152725030798E-13
1.5000000000000001E-4    460                      6.568672253504669E-13
1.5000000000000001E-4    470                      6.599301633972552E-13
1.5000000000000001E-4    480                      6.628345864903469E-13
1.5000000000000001E-4    490                      6.655721081502377E-13
1.5000000000000001E-4    500                      6.68239290372673E-13
1.5000000000000001E-4    510                      6.707631790073325E-13
1.5000000000000001E-4    520                      6.730792364680025E-13
1.5000000000000001E-4    530                      6.753210348125627E-13
1.5000000000000001E-4    540                      6.775074654284484E-13
1.5000000000000001E-4    550                      6.795493080941919E-13
1.5000000000000001E-4    560                      6.814352528890361E-13
1.5000000000000001E-4    570                      6.832869590522372E-13
1.5000000000000001E-4    580                      6.850661568584571E-13
1.5000000000000001E-4    590                      6.867031086966562E-13
1.5000000000000001E-4    600                      6.882394659223806E-13
1.5000000000000001E-4    610                      6.89752739740276E-13
1.5000000000000001E-4    620                      6.911826505222591E-13
1.5000000000000001E-4    630                      6.924844960463604E-13
1.5000000000000001E-4    640                      6.937402485023261E-13
1.5000000000000001E-4    650                      6.949648004153758E-13
1.5000000000000001E-4    660                      6.961019452155033E-13
1.5000000000000001E-4    670                      6.971403596184951E-13
1.5000000000000001E-4    680                      6.981596429391516E-13
1.5000000000000001E-4    690                      6.99139445021359E-13
1.5000000000000001E-4    700                      7.00035031356086E-13
1.5000000000000001E-4    710                      7.008665458832277E-13
1.5000000000000001E-4    720                      7.016877246746074E-13
1.5000000000000001E-4    730                      7.024629091158211E-13
1.5000000000000001E-4    740                      7.03162347167888E-13
1.5000000000000001E-4    750                      7.038315615339697E-13
1.5000000000000001E-4    760                      7.044875982652132E-13
1.5000000000000001E-4    770                      7.050948428547792E-13
1.5000000000000001E-4    780                      7.056389227166586E-13
1.5000000000000001E-4    790                      7.061676878164034E-13
1.5000000000000001E-4    800                      7.06685282531954E-13
1.5000000000000001E-4    810                      7.071636441619647E-13
1.5000000000000001E-4    820                      7.075879655373168E-13
