spatialFrequency, correlation, smoothCorrelation
0.0335064,0.076681,0.0832585
0.0335451,0.094519,0.0828181
0.0335838,0.0735084,0.0823807
0.0336226,0.0775504,0.0819459
0.0336613,0.075061,0.0815139
0.0337,0.0663556,0.0810853
0.0337388,0.0807078,0.0806596
0.0337775,0.0756044,0.0802368
0.0338162,0.0756997,0.0798171
0.033855,0.0992477,0.0794
0.0338937,0.0934219,0.0789858
0.0339324,0.0632516,0.0785737
0.0339712,0.0777854,0.0781637
0.0340099,0.0742059,0.0777556
0.0340487,0.0779002,0.0773489
0.0340874,0.0843654,0.0769441
0.0341261,0.071092,0.0765405
0.0341649,0.0829961,0.076138
0.0342036,0.0791875,0.0757363
0.0342423,0.0862481,0.0753355
0.0342811,0.110549,0.074935
0.0343198,0.0873622,0.0745348
0.0343585,0.0832906,0.0741348
0.0343973,0.0722438,0.0737346
0.034436,0.0680744,0.0733343
0.0344747,0.0708435,0.0729338
0.0345135,0.071936,0.0725326
0.0345522,0.0826023,0.0721309
0.034591,0.058163,0.0717288
0.0346297,0.0617129,0.071326
0.0346684,0.0830519,0.0709226
0.0347072,0.0442467,0.0705185
0.0347459,0.0790819,0.0701142
0.0347846,0.0850993,0.0697096
0.0348234,0.0784945,0.0693048
0.0348621,0.08309,0.0688997
0.0349008,0.0575549,0.0684948
0.0349396,0.0619603,0.0680895
0.0349783,0.0685297,0.0676847
0.035017,0.0587032,0.0672796
0.0350558,0.0394727,0.0668747
0.0350945,0.0549829,0.06647
0.0351333,0.0611251,0.0660656
0.035172,0.0687207,0.0656617
0.0352107,0.0607359,0.0652582
0.0352495,0.0733344,0.0648556
0.0352882,0.065059,0.064454
0.0353269,0.0689437,0.0640535
0.0353657,0.0858575,0.0636543
0.0354044,0.0830487,0.0632567
0.0354431,0.0595724,0.0628605
0.0354819,0.04369,0.0624662
0.0355206,0.0538277,0.0620735
0.0355593,0.0406237,0.0616827
0.0355981,0.0415326,0.0612941
0.0356368,0.0449334,0.0609073
0.0356756,0.0543496,0.0605232
0.0357143,0.0506628,0.0601414
0.035753,0.0519027,0.059762
0.0357918,0.0670044,0.0593853
0.0358305,0.0636461,0.0590116
0.0358692,0.0523934,0.0586407
0.035908,0.0381515,0.0582732
0.0359467,0.0454069,0.0579091
0.0359854,0.0569593,0.0575487
0.0360242,0.0865874,0.0571924
0.0360629,0.0662663,0.0568403
0.0361016,0.0611768,0.0564928
0.0361404,0.0579133,0.0561501
0.0361791,0.0466425,0.0558122
0.0362178,0.0519954,0.0554792
0.0362566,0.0596443,0.0551509
0.0362953,0.0523146,0.0548273
0.0363341,0.0328186,0.0545081
0.0363728,0.0492186,0.0541935
0.0364115,0.0523104,0.0538832
0.0364503,0.062265,0.0535771
0.036489,0.0534593,0.0532748
0.0365277,0.0525087,0.0529767
0.0365665,0.0631597,0.0526822
0.0366052,0.0558482,0.0523911
0.0366439,0.0502766,0.0521035
0.0366827,0.059672,0.0518191
0.0367214,0.0646249,0.0515376
0.0367601,0.0592204,0.0512588
0.0367989,0.0548572,0.0509828
0.0368376,0.0500131,0.050709
0.0368764,0.0322319,0.0504375
0.0369151,0.0585701,0.0501679
0.0369538,0.0474353,0.0499
0.0369926,0.0456375,0.0496342
0.0370313,0.04303,0.04937
0.03707,0.0365016,0.0491077
0.0371088,0.0530269,0.0488474
0.0371475,0.0483735,0.0485893
0.0371862,0.0422038,0.0483331
0.037225,0.035598,0.0480792
0.0372637,0.0327431,0.0478272
0.0373024,0.0270551,0.0475774
0.0373412,0.0389911,0.0473296
0.0373799,0.0542018,0.0470841
0.0374187,0.0552841,0.0468408
0.0374574,0.0459844,0.0465999
0.0374961,0.0434509,0.0463613
0.0375349,0.0479355,0.0461254
0.0375736,0.0443013,0.0458922
0.0376123,0.036927,0.0456616
0.0376511,0.0372499,0.0454335
0.0376898,0.0338991,0.045208
0.0377285,0.0405181,0.044985
0.0377673,0.0454688,0.0447644
0.037806,0.0493984,0.0445464
0.0378447,0.0366455,0.0443307
0.0378835,0.0390664,0.0441177
0.0379222,0.0504011,0.0439074
0.037961,0.0540687,0.0436998
0.0379997,0.0360931,0.0434951
0.0380384,0.0562183,0.0432934
0.0380772,0.0520175,0.0430947
0.0381159,0.0235665,0.0428991
0.0381546,0.0443875,0.0427067
0.0381934,0.0315215,0.0425174
0.0382321,0.0429045,0.0423311
0.0382708,0.0366732,0.0421477
0.0383096,0.056243,0.0419667
0.0383483,0.0381663,0.0417879
0.038387,0.034079,0.0416108
0.0384258,0.0482411,0.041435
0.0384645,0.0477423,0.0412601
0.0385033,0.038338,0.0410859
0.038542,0.0400529,0.0409116
0.0385807,0.0473851,0.0407376
0.0386195,0.0558449,0.0405634
0.0386582,0.0626958,0.040389
0.0386969,0.0480077,0.0402141
0.0387357,0.0383559,0.0400387
0.0387744,0.0459388,0.0398622
0.0388131,0.0461022,0.0396843
0.0388519,0.0288347,0.0395045
0.0388906,0.0379586,0.0393227
0.0389293,0.0559602,0.0391382
0.0389681,0.0489528,0.0389508
0.0390068,0.0394195,0.0387606
0.0390456,0.0344839,0.0385671
0.0390843,0.0418156,0.0383702
0.039123,0.0532187,0.0381698
0.0391618,0.0415854,0.0379658
0.0392005,0.0369511,0.0377581
0.0392392,0.033822,0.0375467
0.039278,0.0464096,0.0373318
0.0393167,0.0342984,0.0371134
0.0393554,0.0112411,0.0368916
0.0393942,0.0222247,0.0366664
0.0394329,0.0223985,0.0364382
0.0394716,0.024722,0.0362068
0.0395104,0.0330672,0.0359724
0.0395491,0.0199708,0.035735
0.0395879,0.0238556,0.0354947
0.0396266,0.0164288,0.0352517
0.0396653,0.0261341,0.035006
0.0397041,0.0271554,0.0347579
0.0397428,0.00526456,0.0345076
0.0397815,0.0163859,0.0342552
0.0398203,0.0425382,0.0340008
0.039859,0.0366444,0.0337448
0.0398977,0.0431403,0.0334876
0.0399365,0.0245353,0.0332295
0.0399752,0.0405008,0.0329705
0.0400139,0.0651753,0.0327116
0.0400527,0.0493852,0.0324529
0.0400914,0.0310909,0.0321943
0.0401302,0.0517546,0.0319365
0.0401689,0.0477372,0.0316794
0.0402076,0.0446335,0.0314237
0.0402464,0.024978,0.0311691
0.0402851,0.0238065,0.0309161
0.0403238,0.0559022,0.0306651
0.0403626,0.0567854,0.0304161
0.0404013,0.0519368,0.0301693
0.04044,0.0352949,0.029925
0.0404788,0.0246422,0.0296832
0.0405175,0.0328904,0.0294441
0.0405562,0.0328386,0.0292077
0.040595,0.0195265,0.0289742
0.0406337,0.0226172,0.0287435
0.0406725,0.0287806,0.028516
0.0407112,0.0257236,0.0282919
0.0407499,0.0236036,0.0280707
0.0407887,0.0481765,0.0278528
0.0408274,0.0463044,0.0276382
0.0408661,0.0468915,0.0274265
0.0409049,0.0554397,0.0272176
0.0409436,0.0456205,0.0270118
0.0409823,0.0384614,0.0268087
0.0410211,0.0329415,0.0266082
0.0410598,0.0199071,0.0264105
0.0410985,0.0271752,0.0262154
0.0411373,0.025221,0.0260228
0.041176,0.0335181,0.0258329
0.0412147,0.0161947,0.0256455
0.0412535,0.0252987,0.0254607
0.0412922,0.0155694,0.0252784
0.041331,0.00731842,0.0250987
0.0413697,-0.00798231,0.0249214
0.0414084,0.0040272,0.0247462
0.0414472,0.0102207,0.0245732
0.0414859,0.0219058,0.0244025
0.0415246,0.012668,0.0242338
0.0415634,0.000394661,0.0240674
0.0416021,0.0200389,0.0239027
0.0416408,0.0281077,0.0237399
0.0416796,0.0132264,0.0235786
0.0417183,0.00465041,0.0234187
0.0417571,-0.00347773,0.0232598
0.0417958,-0.00145939,0.0231018
0.0418345,-0.0102685,0.0229445
0.0418733,0.00512684,0.0227875
0.041912,0.0103461,0.0226311
0.0419507,0.0204743,0.0224752
0.0419895,0.0315067,0.0223196
0.0420282,0.0202754,0.0221646
0.0420669,0.013258,0.02201
0.0421057,0.0305357,0.0218561
0.0421444,0.0193001,0.0217029
0.0421831,0.0307238,0.0215502
0.0422219,0.0313839,0.0213986
0.0422606,0.0169109,0.0212478
0.0422993,0.0053975,0.0210983
0.0423381,0.0438917,0.0209499
0.0423768,0.0106767,0.020803
0.0424156,0.0176818,0.0206577
0.0424543,0.0120887,0.0205141
0.042493,0.0174024,0.0203727
0.0425318,0.0185429,0.0202335
0.0425705,0.0270283,0.020097
0.0426092,0.0213118,0.0199634
0.042648,0.0178056,0.019833
0.0426867,0.0248655,0.0197062
0.0427254,0.0370455,0.0195831
0.0427642,0.0262771,0.0194643
0.0428029,0.0117046,0.0193498
0.0428416,0.0139539,0.0192399
0.0428804,0.0220083,0.0191347
0.0429191,0.0359739,0.0190345
0.0429579,0.0196853,0.018939
0.0429966,0.028342,0.0188485
0.0430353,0.0167425,0.0187626
0.0430741,0.00911237,0.0186814
0.0431128,0.00714179,0.0186045
0.0431515,0.0228226,0.0185316
0.0431903,0.0160465,0.0184625
0.043229,0.0127322,0.0183969
0.0432677,0.0334613,0.0183346
0.0433065,0.0179444,0.0182752
0.0433452,0.0110819,0.0182187
0.0433839,0.0167557,0.0181649
0.0434227,0.0178882,0.0181134
0.0434614,0.0203329,0.0180641
0.0435002,0.0332012,0.0180167
0.0435389,0.0226645,0.017971
0.0435776,0.0159941,0.0179269
0.0436164,0.0140661,0.017884
0.0436551,0.0179712,0.017842
0.0436938,0.0297963,0.0178004
0.0437326,0.0141497,0.017759
0.0437713,-0.0111617,0.0177172
0.04381,-0.00187952,0.0176747
0.0438488,-0.00112239,0.017631
0.0438875,0.0224178,0.0175857
0.0439262,0.0241883,0.0175386
0.043965,0.0314898,0.0174891
0.0440037,0.0294086,0.017437
0.0440425,0.0208386,0.017382
0.0440812,0.0219882,0.0173239
0.0441199,0.0179572,0.0172625
0.0441587,0.0331289,0.0171976
0.0441974,0.0287926,0.017129
0.0442361,0.0204718,0.0170565
0.0442749,0.0222219,0.0169799
0.0443136,0.00753344,0.016899
0.0443523,0.0247857,0.016814
0.0443911,0.012837,0.0167246
0.0444298,0.0225574,0.0166311
0.0444685,0.0282153,0.0165335
0.0445073,0.0254651,0.016432
0.044546,0.0352093,0.0163266
0.0445848,0.0229351,0.0162173
0.0446235,0.0174212,0.0161043
0.0446622,-0.00270336,0.0159881
0.044701,0.0102548,0.0158687
0.0447397,0.00865806,0.0157467
0.0447784,0.0130796,0.0156225
0.0448172,0.0124633,0.0154966
0.0448559,0.0167956,0.0153693
0.0448946,0.0113176,0.015241
0.0449334,0.0235557,0.0151124
0.0449721,0.0326752,0.0149837
0.0450108,0.0193182,0.0148552
0.0450496,0.0148676,0.0147272
0.0450883,0.0306837,0.0145997
0.0451271,0.0167565,0.0144731
0.0451658,0.00455648,0.0143474
0.0452045,0.011998,0.0142228
0.0452433,0.0148654,0.0140994
0.045282,0.0261631,0.0139775
0.0453207,0.000295455,0.013857
0.0453595,-0.0164878,0.0137379
0.0453982,0.0147866,0.0136206
0.0454369,0.0105806,0.013505
0.0454757,-0.00202095,0.013391
0.0455144,0.00414132,0.0132784
0.0455531,0.0158728,0.0131673
0.0455919,0.0225136,0.0130577
0.0456306,0.0162195,0.0129491
0.0456694,0.0167983,0.0128414
0.0457081,0.0172453,0.0127345
0.0457468,0.0173628,0.0126282
0.0457856,0.0138336,0.0125221
0.0458243,0.0132304,0.0124162
0.045863,0.01346,0.0123103
0.0459018,0.0231396,0.0122039
0.0459405,0.0143553,0.012097
0.0459792,0.0149609,0.0119893
0.046018,0.0179675,0.0118806
0.0460567,0.00806235,0.0117706
0.0460954,0.0115289,0.0116592
0.0461342,-0.00624644,0.0115464
0.0461729,-0.00338901,0.011432
0.0462117,0.000388462,0.0113159
0.0462504,0.0230746,0.0111983
0.0462891,0.00941543,0.0110789
0.0463279,0.0223926,0.010958
0.0463666,0.0165498,0.0108354
0.0464053,0.00942619,0.010711
0.0464441,0.0218869,0.0105849
0.0464828,0.0226035,0.010457
0.0465215,0.00669439,0.0103274
0.0465603,0.00226909,0.0101962
0.046599,0.00410786,0.0100636
0.0466377,-0.0090274,0.00992975
0.0466765,-0.00715709,0.00979507
0.0467152,-0.00746705,0.00965969
0.046754,0.003948,0.00952423
0.0467927,0.0153346,0.00938912
0.0468314,0.0163546,0.00925459
0.0468702,0.0180168,0.00912152
0.0469089,0.0211446,0.00899014
0.0469476,0.0153242,0.00886093
0.0469864,0.0145602,0.00873418
0.0470251,0.00888256,0.00860986
0.0470638,0.0129513,0.00848825
0.0471026,0.000667618,0.00836928
0.0471413,-0.0019178,0.00825287
0.04718,-0.00851635,0.00813912
0.0472188,-0.0143824,0.00802802
0.0472575,-0.00835676,0.00791946
0.0472963,-0.00506793,0.00781346
0.047335,0.0033714,0.00770979
0.0473737,0.0060907,0.00760839
0.0474125,-0.00442006,0.00750914
0.0474512,0.0102918,0.00741202
0.0474899,0.000979926,0.00731685
0.0475287,-0.00120137,0.00722366
0.0475674,0.000188972,0.00713228
0.0476061,0.0061131,0.00704262
0.0476449,0.0196895,0.00695454
0.0476836,0.0403191,0.00686801
0.0477223,0.0329553,0.00678285
0.0477611,0.0128951,0.00669919
0.0477998,0.0137535,0.00661699
0.0478386,-0.00344051,0.00653615
0.0478773,0.0212393,0.00645649
0.047916,0.0199706,0.00637772
0.0479548,-0.00423937,0.00629971
0.0479935,0.0198072,0.00622198
0.0480322,0.02906,0.00614436
0.048071,0.0130315,0.00606649
0.0481097,0.00713012,0.00598804
0.0481484,0.00686603,0.00590891
0.0481872,0.0192858,0.00582887
0.0482259,0.0254127,0.00574792
0.0482646,0.0180339,0.0056661
0.0483034,0.00478271,0.00558352
0.0483421,0.00930841,0.00550028
0.0483808,0.00843339,0.00541648
0.0484196,0.000361949,0.00533233
0.0484583,-0.0045474,0.00524798
0.0484971,-0.0120807,0.00516361
0.0485358,-0.0128063,0.00507931
0.0485745,0.00733698,0.00499531
0.0486133,0.00381678,0.00491173
0.048652,-0.0128184,0.00482874
0.0486907,0.0033125,0.00474619
0.0487295,-0.00180204,0.00466411
0.0487682,0.00831602,0.00458259
0.0488069,0.00615276,0.00450152
0.0488457,0.00176994,0.00442085
0.0488844,-0.0241744,0.00434047
0.0489231,-0.0111924,0.00426051
0.0489619,-0.00730299,0.00418087
0.0490006,0.0032456,0.00410175
0.0490394,0.00417083,0.0040231
0.0490781,0.00879932,0.00394539
0.0491168,-0.0112917,0.00386848
0.0491556,-0.0118,0.00379281
0.0491943,-0.00541118,0.0037184
0.049233,0.00987953,0.00364547
0.0492718,0.0233994,0.00357417
0.0493105,-0.00597669,0.00350472
0.0493492,-0.0236664,0.00343705
0.049388,-0.00598679,0.00337117
0.0494267,0.00527789,0.00330714
0.0494654,-0.0024584,0.00324477
0.0495042,-0.00894685,0.00318423
0.0495429,0.00704152,0.00312544
0.0495817,0.0339283,0.00306845
0.0496204,0.0135787,0.00301328
0.0496591,0.0158589,0.00296003
0.0496979,0.0146117,0.00290874
0.0497366,0.0146667,0.00285955
0.0497753,0.0134853,0.00281256
0.0498141,0.0186279,0.00276794
0.0498528,0.0211576,0.00272571
0.0498915,0.0112521,0.00268603
0.0499303,0.0153895,0.00264872
0.049969,0.00766949,0.00261381
0.0500077,0.0052883,0.00258118
0.0500465,-0.00457537,0.00255071
0.0500852,0.000242009,0.00252242
0.050124,0.00124854,0.00249629
0.0501627,0.00728151,0.00247235
0.0502014,-0.000194204,0.00245063
0.0502402,-0.00336012,0.00243119
0.0502789,-0.00687494,0.00241407
0.0503176,-0.00950644,0.00239939
0.0503564,-0.00787599,0.00238725
0.0503951,-0.00603361,0.00237778
0.0504338,-0.00228124,0.0023711
0.0504726,0.00628483,0.00236733
0.0505113,0.0145922,0.0023666
0.05055,-0.00294909,0.00236899
0.0505888,-0.00641697,0.00237455
0.0506275,-0.00823558,0.00238328
0.0506663,-0.00753095,0.00239508
0.050705,0.00283543,0.0024098
0.0507437,-0.00354312,0.00242716
0.0507825,0.0055624,0.00244685
0.0508212,0.00365781,0.00246853
0.0508599,-0.0157852,0.00249195
0.0508987,-0.0234649,0.00251692
0.0509374,-0.0182175,0.00254321
0.0509761,-0.0082355,0.00257067
0.0510149,-0.00884881,0.00259902
0.0510536,-0.0159751,0.00262802
0.0510923,-0.0109531,0.00265741
0.0511311,0.000157991,0.00268699
0.0511698,0.0110252,0.00271659
0.0512086,0.00561107,0.00274614
0.0512473,0.00419084,0.00277555
0.051286,0.0171953,0.00280472
0.0513248,0.0164799,0.00283343
0.0513635,0.0104559,0.00286156
0.0514022,0.00144825,0.00288911
0.051441,0.000808001,0.00291608
0.0514797,0.00630019,0.00294274
0.0515184,0.0121687,0.00296914
0.0515572,0.00757684,0.00299564
0.0515959,0.0130145,0.00302249
0.0516346,0.0109683,0.0030501
0.0516734,-0.0014554,0.00307868
0.0517121,-0.00814572,0.00310849
0.0517509,-0.00222624,0.00313982
0.0517896,0.00196853,0.00317288
0.0518283,0.00137541,0.00320781
0.0518671,-0.0119893,0.00324487
0.0519058,0.00463389,0.0032841
0.0519445,0.0106649,0.0033257
0.0519833,0.0207304,0.00336976
0.052022,0.0162767,0.00341653
0.0520607,0.0138289,0.0034661
0.0520995,0.0182573,0.00351847
0.0521382,0.00547626,0.00357364
0.0521769,0.00297855,0.00363154
0.0522157,0.00522631,0.00369207
0.0522544,-0.000324369,0.00375517
0.0522932,0.0120925,0.00382053
0.0523319,0.00505029,0.00388816
0.0523706,0.00252236,0.00395762
0.0524094,-0.00323935,0.00402872
0.0524481,-0.00233698,0.00410116
0.0524868,-0.00292786,0.00417466
0.0525256,0.00851231,0.00424916
0.0525643,0.00130857,0.00432414
0.052603,-0.0102587,0.00439922
0.0526418,0.0039343,0.004474
0.0526805,-0.0020048,0.00454789
0.0527192,0.00235854,0.00462035
0.052758,0.010975,0.00469093
0.0527967,0.0220194,0.00475916
0.0528354,0.0151207,0.00482457
0.0528742,0.018989,0.00488675
0.0529129,-0.00128941,0.00494526
0.0529517,0.00134941,0.00499973
0.0529904,0.00386446,0.0050498
0.0530291,-0.016634,0.00509507
0.0530679,-0.00296209,0.00513542
0.0531066,0.00266626,0.00517044
0.0531453,0.00655241,0.00520011
0.0531841,-0.0037487,0.00522437
0.0532228,-0.0157019,0.00524311
0.0532615,-0.00475075,0.00525633
0.0533003,0.0072834,0.00526396
0.053339,0.00607988,0.00526617
0.0533778,0.0174346,0.00526313
0.0534165,0.0142216,0.00525502
0.0534552,0.0246153,0.00524203
0.053494,0.0183468,0.00522427
0.0535327,0.0169244,0.00520187
0.0535714,0.0116284,0.00517495
0.0536102,0.0128776,0.00514365
0.0536489,0.00262057,0.00510818
0.0536876,-0.000395318,0.00506877
0.0537264,0.000698416,0.00502579
0.0537651,-0.00706179,0.00497958
0.0538038,0.00692291,0.0049305
0.0538426,0.00128477,0.00487888
0.0538813,0.0190096,0.00482506
0.05392,0.00356385,0.00476952
0.0539588,0.00526911,0.00471277
0.0539975,0.0035658,0.00465527
0.0540363,-0.00212125,0.00459761
0.054075,-0.00221856,0.00454018
0.0541137,-0.00115405,0.00448336
0.0541525,0.0145475,0.00442728
0.0541912,0.0241347,0.0043722
0.0542299,0.0150008,0.00431806
0.0542687,0.00418823,0.00426479
0.0543074,-0.010745,0.00421221
0.0543461,-0.00644818,0.00416018
0.0543849,-0.0010415,0.0041086
0.0544236,0.0202864,0.00405735
0.0544623,0.0261399,0.00400639
0.0545011,0.0121988,0.0039556
0.0545398,0.0173912,0.00390509
0.0545786,0.0252143,0.00385486
0.0546173,0.0173051,0.00380476
0.054656,0.0235669,0.00375476
0.0546948,0.0173023,0.00370483
0.0547335,0.00377421,0.00365498
0.0547722,0.00576903,0.00360532
0.054811,0.0103003,0.00355595
0.0548497,0.000310262,0.00350697
0.0548884,0.00390609,0.00345834
0.0549272,-0.00667321,0.00341015
0.0549659,0.00393354,0.00336231
0.0550046,0.00119768,0.00331473
0.0550434,0.0122564,0.0032675
0.0550821,0.0106334,0.00322035
0.0551209,0.00838107,0.00317349
0.0551596,-0.0161679,0.0031268
0.0551983,-0.00479131,0.00308034
0.0552371,0.00211475,0.00303432
0.0552758,0.00427075,0.00298864
0.0553145,-0.00491888,0.00294361
0.0553533,-0.0192619,0.00289904
0.055392,-0.00556339,0.00285506
0.0554307,0.0118553,0.00281176
0.0554695,-0.00632288,0.00276902
0.0555082,0.00701972,0.00272708
0.0555469,-0.00135365,0.00268609
0.0555857,-0.000995884,0.00264612
0.0556244,0.000452059,0.00260738
0.0556632,-0.00790333,0.00256994
0.0557019,-0.0128514,0.00253401
0.0557406,-0.00023081,0.00249967
0.0557794,-0.00140673,0.00246698
0.0558181,0.00147128,0.00243599
0.0558568,0.00043577,0.00240686
0.0558956,-0.00902381,0.00237966
0.0559343,0.00552896,0.00235457
0.055973,-0.00405442,0.00233169
0.0560118,-0.00651399,0.00231135
0.0560505,-0.0154503,0.00229385
0.0560892,-0.0174074,0.00227941
0.056128,0.00964559,0.00226829
0.0561667,0.00349351,0.00226068
0.0562055,0.00412747,0.00225672
0.0562442,-0.0119215,0.00225653
0.0562829,-0.0100752,0.00226018
0.0563217,-0.000103842,0.00226776
0.0563604,0.0168302,0.00227929
0.0563991,0.0163084,0.00229476
0.0564379,-0.00318651,0.00231399
0.0564766,-0.0110414,0.00233677
0.0565153,-0.00769127,0.00236305
0.0565541,0.000960695,0.00239265
0.0565928,1.09521e-05,0.00242548
0.0566315,0.00571808,0.00246148
0.0566703,0.00653561,0.00250071
0.056709,0.00427426,0.00254307
0.0567478,0.0125489,0.00258864
0.0567865,0.0131972,0.0026373
0.0568252,-0.00752363,0.00268918
0.056864,-0.00215398,0.00274409
0.0569027,0.013633,0.00280213
0.0569414,0.00933603,0.00286309
0.0569802,0.0139628,0.00292696
0.0570189,0.0256428,0.00299363
0.0570576,-0.00202723,0.0030628
0.0570964,0.00103943,0.00313455
0.0571351,-0.00758349,0.00320852
0.0571738,-0.0107274,0.0032846
0.0572126,-0.0182606,0.00336251
0.0572513,-0.0163348,0.003442
0.0572901,-0.015558,0.00352274
0.0573288,-0.00632189,0.00360444
0.0573675,0.00172227,0.00368701
0.0574063,-0.0016922,0.0037704
0.057445,-0.000530584,0.00385441
0.0574837,0.0151641,0.00393857
0.0575225,0.000441214,0.00402296
0.0575612,0.00116382,0.00410706
0.0575999,-0.00339472,0.00419043
0.0576387,-0.00366328,0.00427282
0.0576774,0.00443316,0.00435375
0.0577161,0.00883212,0.00443295
0.0577549,0.0269369,0.00450969
0.0577936,0.0146365,0.00458382
0.0578324,-0.00520544,0.004655
0.0578711,0.00794717,0.00472306
0.0579098,0.00201932,0.00478783
0.0579486,-0.00667264,0.00484921
0.0579873,0.0114381,0.00490701
0.058026,0.00357105,0.00496136
0.0580648,0.0199471,0.00501203
0.0581035,0.0175621,0.00505904
0.0581422,0.0164023,0.00510219
0.058181,0.0174639,0.00514127
0.0582197,0.0148601,0.0051762
0.0582584,0.010205,0.00520673
0.0582972,-0.00392622,0.00523285
0.0583359,-0.000400208,0.00525448
0.0583747,-0.00284773,0.00527147
0.0584134,-0.00507813,0.00528379
0.0584521,0.00519839,0.00529132
0.0584909,0.0123713,0.0052941
0.0585296,0.0162519,0.00529208
0.0585683,0.0202069,0.00528525
0.0586071,0.0097481,0.00527371
0.0586458,0.0114742,0.00525753
0.0586845,0.0193053,0.00523684
0.0587233,0.0058549,0.0052118
0.058762,0.00226653,0.00518252
0.0588007,0.00654139,0.00514916
0.0588395,0.0157647,0.00511177
0.0588782,0.0250172,0.00507042
0.058917,0.0227443,0.00502534
0.0589557,0.0158845,0.00497662
0.0589944,0.00935632,0.00492442
0.0590332,0.0218864,0.00486884
0.0590719,0.0183733,0.00481007
0.0591106,0.0063767,0.00474817
0.0591494,-0.00576194,0.00468329
0.0591881,0.00341764,0.00461558
0.0592268,-0.000685614,0.00454506
0.0592656,0.0157104,0.00447181
0.0593043,0.00757791,0.00439548
0.059343,0.00388771,0.0043162
0.0593818,0.00855093,0.00423391
0.0594205,-0.00162994,0.00414842
0.0594593,-0.00164501,0.0040597
0.059498,0.00632723,0.00396763
0.0595367,0.0230859,0.00387199
0.0595755,0.0120417,0.00377299
0.0596142,0.00697721,0.00367035
0.0596529,0.00761828,0.00356397
0.0596917,0.00548704,0.00345387
0.0597304,0.00716195,0.00333983
0.0597691,0.0010188,0.00322175
0.0598079,-0.00498204,0.00309935
0.0598466,0.00196613,0.00297251
0.0598853,0.00164231,0.002841
0.0599241,0.00814024,0.0027048
0.0599628,0.00959318,0.00256371
0.0600015,0.00325365,0.00241789
0.0600403,0.0060732,0.00226715
0.060079,-0.0118437,0.00211114
0.0601178,0.00485449,0.00195035
0.0601565,-0.00252684,0.00178456
0.0601952,-0.00444593,0.00161451
0.060234,-0.0076063,0.00144002
0.0602727,0.00915172,0.00126088
0.0603114,0.00793252,0.00107768
0.0603502,0.00204578,0.000891954
0.0603889,0.00113794,0.000702411
0.0604276,0.00807105,0.000510782
0.0604664,0.0136206,0.000313848
0.0605051,0.00702694,0.000115246
0.0605439,0.0021049,-8.56519e-05
0.0605826,-0.0100111,-0.000289291
0.0606213,-0.0107949,-0.00049305
0.0606601,-0.00830706,-0.000699908
0.0606988,-0.0122933,-0.000910044
0.0607375,-0.0176864,-0.00112107
0.0607763,-0.0140588,-0.00133255
0.060815,0.00113883,-0.00154963
0.0608537,0.00862773,-0.00176159
0.0608925,0.00252132,-0.00197884
0.0609312,0.000211577,-0.0021925
0.0609699,0.00761381,-0.0024105
0.0610087,0.0110388,-0.00263023
0.0610474,-0.00557242,-0.00284392
0.0610861,-0.00992867,-0.00306219
0.0611249,-0.0103738,-0.00327152
0.0611636,-0.0121478,-0.00349292
0.0612024,-0.012368,-0.00369903
0.0612411,-0.0203728,-0.00391859
0.0612798,-0.0132624,-0.00413325
0.0613186,-0.00170153,-0.00434047
0.0613573,-0.00471677,-0.00454599
0.061396,-0.014215,-0.00475302
0.0614348,-0.00861606,-0.00495455
0.0614735,-0.0132833,-0.00515884
0.0615122,0.00135407,-0.00535592
0.061551,-0.00149981,-0.00554672
0.0615897,-0.00357388,-0.00574148
0.0616284,0.0121414,-0.00593159
0.0616672,0.000425081,-0.00611487
0.0617059,8.42532e-05,-0.00629652
0.0617447,-0.00233884,-0.0064809
0.0617834,-0.0080979,-0.00665826
0.0618221,-0.0161618,-0.0068346
0.0618609,-0.0185161,-0.00700229
0.0618996,0.00963981,-0.0071727
0.0619383,0.00463931,-0.00733495
0.0619771,-0.00146841,-0.0075179
0.0620158,-0.00634588,-0.0076611
0.0620545,-0.00244165,-0.00781816
0.0620933,-0.00696628,-0.00796676
0.062132,-0.00335889,-0.00811252
0.0621707,-0.00351064,-0.00827035
0.0622095,0.00134635,-0.00839421
0.0622482,-0.024491,-0.00854689
0.062287,-0.0168357,-0.00867328
0.0623257,-0.00923081,-0.00881138
0.0623644,-0.0247659,-0.00894597
0.0624032,-0.0152365,-0.00905943
0.0624419,-0.00116501,-0.00917716
